"customer_id","emails_sent","emails_opened","promos_used","orders_count","total_spent","Cluster"
"56099567109e4963b5ee4386c896d958",4,2,0,2.000000000000001,15.280000000000001,"cluster_2"
"251fa630e62341479a497bee1e397a88",4,3.0000000000000004,1,13,76.76,"cluster_1"
"5d133bddd18343bb9147d57e22a3167c",5.999999999999999,6.000000000000001,2,22,141.66000000000003,"cluster_0"
"9b65693bc0f344588b3a56dcf80559ea",3,2,1,12,65.86,"cluster_1"
"01ac62708d0949cd8fd99a52c05f658a",3,2,0,1.0000000000000009,7.450000000000003,"cluster_2"
"25f5bbf88d3a459fb7e1b3fc39da521b",4,3.0000000000000004,0,3.000000000000001,17.680000000000007,"cluster_2"
"76f2642cedb24f61a7a90379d17c574f",3,3.0000000000000004,1,22,128.81,"cluster_1"
"329f2b22f9754e98ac0dcaa7d151e0af",3,0,0,2.000000000000001,14.700000000000003,"cluster_2"
"cf5f5215ab6c4bdfb78b3c5a6268e643",3,1,0,6.000000000000001,66.74,"cluster_2"
"f5094cff95054e4e9018f269620802c6",3,2,1,21,131.94000000000003,"cluster_1"
"4c56304d83d14cfa8bfec1c3e07e8d75",4,3.0000000000000004,1,17,53.08,"cluster_0"
"62f978ce65aa487c8c8e5f619db74eb7",4,3.0000000000000004,1,13,248.62000000000003,"cluster_1"
"f64d23b0dc45400cbabcb3932ea62bcb",5,4,1,3.000000000000001,38.71000000000001,"cluster_4"
"b0388db0385b494699961e78c324c197",5,3.0000000000000004,2,12,75.68000000000002,"cluster_0"
"26bd6f37dc9648bca57774b3ce30bddd",4,3.0000000000000004,2,13,47.46000000000001,"cluster_0"
"d49a4dcf37874c7cb2636d2317827fea",4,2,1,12,73.92,"cluster_1"
"7eea495aace04041be10a8ca4b3cae7a",4,3.0000000000000004,0,2.000000000000001,31.840000000000003,"cluster_2"
"0d7fe0bef4c24c91b221c19051ab4035",4,2,1,15,104.52000000000001,"cluster_1"
"80d19f1cbdcb4f12adb802e4f0e80a22",3,2,0,5.000000000000001,80.83000000000001,"cluster_2"
"f2ac61942ec54343a1cb20c130a3bc70",5,4,1,20,152.99,"cluster_0"
"4d3afcd1109545d28a9a441c9ff07438",4,3.0000000000000004,0,3.000000000000001,19.930000000000007,"cluster_2"
"bf0a42cc5ac14ac396bb00d4c695d9ce",5.999999999999999,4,3,7.000000000000001,117.44,"cluster_3"
"a5843d81b44d41fdb96e3e4a823577e7",4,2,0,2.000000000000001,8.810000000000016,"cluster_2"
"515269aadb394f679ea233604dc69b83",5.999999999999999,3.0000000000000004,0,3.000000000000001,13.360000000000014,"cluster_4"
"f77c7ac4596347c6b145577823d23599",4,2,0,3.000000000000001,39.20000000000001,"cluster_2"
"46a314bc335e42a1ba504f857fc663e7",3,1,0,9,168.51,"cluster_1"
"ada982ab89fd402c9819674c5110fdb7",5.999999999999999,5,2,2.000000000000001,34.20000000000001,"cluster_4"
"a6e8df5a475642658a524ff0d473d5a2",3,2,0,3.000000000000001,21.930000000000007,"cluster_2"
"3e78346a1ad4495381fc324a71c3df0c",3,2,1,16,60.00000000000001,"cluster_1"
"2b20f09069c543c78942b4dbc7c9a0f5",5,4,0,4.000000000000001,24.81000000000001,"cluster_4"
"af7b673b44354f47866d8e3e36fe44c6",5,3.0000000000000004,1,4.000000000000001,66.07,"cluster_4"
"f3bd24fc5ca94ee39a821ab091738752",5.999999999999999,4,3,24,159.84,"cluster_3"
"f5a35f177da04f6080e636ebb6315863",5.999999999999999,3.0000000000000004,0,23,141.83,"cluster_0"
"ba4a28ac320346fa8002c71fe101c6c1",5.999999999999999,3.0000000000000004,1,4.000000000000001,26.35000000000001,"cluster_4"
"b6f1d535905243d6a2102614cd29aced",3,3.0000000000000004,0,7.000000000000001,163.55,"cluster_1"
"570dc6224d114566a1da35a3b70938e9",4,4,2,13,244.08000000000004,"cluster_3"
"1d0980b4392145d181df8b5f70e29fe1",3,3.0000000000000004,0,6.000000000000001,141.94000000000003,"cluster_1"
"eb15186f4b564c8c919e71824292c88e",3,3.0000000000000004,0,6.000000000000001,63.10000000000001,"cluster_2"
"98e1e179465d49339f326e695b7c3fb2",5,3.0000000000000004,1,8,158.07,"cluster_1"
"f0d856cc145e4a8692c07651bf44ad83",3,3.0000000000000004,1,2.000000000000001,31.200000000000003,"cluster_2"
"5697fba538184f83b2aaadcebc90fdda",3,3.0000000000000004,1,3.000000000000001,43.42000000000001,"cluster_2"
"9ba8fe5388b744b2abb45c6a616517cf",4,2,0,3.000000000000001,20.690000000000005,"cluster_2"
"6c27ee2aae5f4a609ad0a051d6ccb12b",3,2,0,14,47.970000000000006,"cluster_1"
"c23cd3400bc4496fb1631ac2f7fca203",3,2,1,18,94.37000000000002,"cluster_1"
"05c52ba0a8ed44b2ae09bedcde22d9a7",5.999999999999999,2,1,12,54.61,"cluster_0"
"2ccae0bc8f69404e9c3dfc4a5e88155c",5,5,0,3.000000000000001,23.78000000000001,"cluster_4"
"867bdd27be124856835d60183ac72905",4,3.0000000000000004,2,7.000000000000001,177.13,"cluster_3"
"8b7eb6174c454522b754e5d5c61c49a4",5.999999999999999,4,4,10,251.13,"cluster_3"
"c7aead4a121e41d0b848e11006b6a921",5,3.0000000000000004,1,2.000000000000001,7.27000000000001,"cluster_4"
"6fd46c8b0f534b869ce10a2166974a58",3,3.0000000000000004,1,16,78.95000000000002,"cluster_1"
"7f5bfb2991e74ad396eef6300b707eca",5.999999999999999,4,1,2.000000000000001,26.42000000000001,"cluster_4"
"cdcf12d5e5be4f7b86df8ef428dd0694",3,3.0000000000000004,1,3.000000000000001,25.27000000000001,"cluster_2"
"236821f5a99e4e39bf5f3de1499aca4a",5,5,2,11,250.77,"cluster_3"
"6cb912b4a18f4f2483ccd49db0cdfb34",5.999999999999999,6.000000000000001,3,18,88.9,"cluster_3"
"e6383a97f6e14e5dbb779b03ffa48a73",5.999999999999999,3.0000000000000004,1,6.000000000000001,82.28,"cluster_4"
"a4003d14743d4f63a241744895d5fd53",5,3.0000000000000004,3,11,226.35000000000002,"cluster_3"
"5de0c65c2e00426eadc6cb672af55327",5.999999999999999,3.0000000000000004,0,4.000000000000001,32.24000000000001,"cluster_4"
"22d4da49cec144ae9f7b95c2ac47d04f",4,3.0000000000000004,2,13,281.31000000000006,"cluster_3"
"30a9c54b6da84d67b7d37cba4cd63496",5,2,1,15,100.79,"cluster_1"
"0502d0f346c64468a4a765af1eea7837",5,4,0,21,69.49,"cluster_0"
"8519f178b9514998bdc46f988ab2ab66",3,0,1,9,176.12,"cluster_1"
"01a2dffa1c274cbf803b9d0bdd3b1e26",5.999999999999999,4,2,21,87.99000000000001,"cluster_0"
"b12827e73a024791baa2a920da4a8bda",4,3.0000000000000004,0,2.000000000000001,16.86,"cluster_2"
"2921601d87e844389d9bb258879a121b",5,3.0000000000000004,0,8,192.11,"cluster_1"
"0246fcb368944c88ae4ef4bab140e9eb",5,3.0000000000000004,1,25,131.64,"cluster_0"
"154a411b8c0747d28992ce985b70acc3",3,2,1,9,129.55,"cluster_1"
"d389c74235e349da85f5d1ed5020cedb",5.999999999999999,2,0,3.000000000000001,19.240000000000002,"cluster_4"
"d79e4a8653a24c3db4d557d67aff2212",4,3.0000000000000004,0,2.000000000000001,8.650000000000006,"cluster_2"
"cf8510ead58f4a279ecdc03af90ca055",4,4,0,2.000000000000001,14.510000000000005,"cluster_4"
"188161eb6cec45889e1c437ed1c82731",5.999999999999999,4,2,13,84.39,"cluster_0"
"f2d74311a4264fe584ae1b7828953b7b",4,2,1,6.000000000000001,93.83,"cluster_2"
"5a974a8420ad4003a0b9907ccf986378",4,3.0000000000000004,0,4.000000000000001,21.35000000000001,"cluster_2"
"87dc9cbfce784753a7aa1ad4ffc23ca2",3,2,1,14,207.85000000000002,"cluster_1"
"774c007703fd4fcbaa74aa726eac92f2",5.999999999999999,5,0,6.000000000000001,54.64,"cluster_4"
"9bb9d568b7a248a9a9d00aff2e36d84f",3,3.0000000000000004,2,12,203.75,"cluster_1"
"0a885ebf65d44d22a88ce01a2bcce8c0",5.999999999999999,6.000000000000001,3,2.000000000000001,20.990000000000002,"cluster_3"
"5c165ce68d3b4ff181effd65676283c6",5,2,0,3.000000000000001,34.160000000000004,"cluster_2"
"04223cf2791348f39e35ae3d7e9c60e9",5,5,2,2.000000000000001,25.380000000000003,"cluster_4"
"0b8eb30e6a9c4a3c80752d0a04eb7bf7",5.999999999999999,5,2,17,49.980000000000004,"cluster_0"
"1efa70aa840748fda4b6f4bb6c4dd236",4,4,1,1.0000000000000009,6.060000000000002,"cluster_4"
"0919f2ff79db4d2794d2fd2f1cef5021",3,3.0000000000000004,1,8,121.70000000000002,"cluster_1"
"98aa9b14f9524ec4bf401870fd98d9a7",5.999999999999999,6.000000000000001,0,4.000000000000001,28.960000000000008,"cluster_4"
"f655027f95624c8690c7727586d970a7",4,2,2,5.000000000000001,83.49,"cluster_2"
"cf36fb919f9e4f42b500815af00e8b7c",5,5,2,4.000000000000001,41.84000000000001,"cluster_4"
"a214399480244a4f92ec264bf4c5c95c",3,3.0000000000000004,1,4.000000000000001,54.980000000000004,"cluster_2"
"26a14553ddf04177b39ff3a5c50d551c",4,3.0000000000000004,0,21,124.07,"cluster_1"
"eed56935c3974e77ad526228b0dc7645",5,5,0,3.000000000000001,24.68,"cluster_4"
"66e7499c7fca41c58f3466818bc38e82",4,3.0000000000000004,0,3.000000000000001,30.400000000000006,"cluster_2"
"160d7aa4484d4ae28e2a456d4928165e",3,3.0000000000000004,2,4.000000000000001,73.75000000000001,"cluster_2"
"a890389a8c5c4161a59f1aac3153f34c",5,5,3,6.000000000000001,114.55000000000001,"cluster_3"
"0e0a31b774764118ade658124081a129",4,2,1,21,110.43000000000002,"cluster_1"
"517b5a901a8546b6bf464605dca3876c",5,4,1,24,99.39000000000001,"cluster_0"
"c66f540fbe734cf2a542a5ddf68e4695",5,4,1,9,162.87,"cluster_0"
"c20cd5151b394dc8be6fb3b06c340aa9",4,2,1,9,138.08,"cluster_1"
"cf15b6f736c2463bb93540cd353826b4",5,4,1,6.000000000000001,139.00000000000003,"cluster_4"
"6f7e85e4e15d46a48523b676761f47ec",3,2,2,7.000000000000001,126.14000000000001,"cluster_1"
"1ba480137ec94fdf9564b9785ee0a0e5",4,3.0000000000000004,0,9,108.54000000000002,"cluster_1"
"5bb7b36481a24abc9b3116bc719194f2",5,4,2,15,88.02,"cluster_0"
"1756e09b89624cb590664b2aa0fe6cf2",3,2,0,3.000000000000001,21.430000000000007,"cluster_2"
"a4069359b5c14cb88209d2476adf6700",4,2,1,6.000000000000001,77.81000000000002,"cluster_2"
"3823c523a56a458db85ced031eee0e6c",5.999999999999999,6.000000000000001,1,3.000000000000001,43.59000000000001,"cluster_4"
"8b0021c8b92d40f5ba79f2ebe13894e5",4,3.0000000000000004,2,9,166.52000000000004,"cluster_3"
"9477b37a8d7b4055bdf99d76e3e3176f",5,2,1,9,153.09000000000003,"cluster_1"
"d9050a6bd5004d8abc234771f4d3b751",4,2,0,14,71.81000000000002,"cluster_1"
"0cb590bea953414fb11bd59e7e0e83e4",3,2,0,3.000000000000001,14.030000000000015,"cluster_2"
"ec4742b26ec449178118de4712d8e700",5,4,1,14,51.650000000000006,"cluster_0"
"ce48403181d144fbb0582c988ec30c20",5,4,0,1.0000000000000009,5.170000000000002,"cluster_4"
"033756f300064eb09ec5feccdd41f6e9",3,1,1,4.000000000000001,63.22000000000001,"cluster_2"
"d27d7ba16ddc4f8ca7ef13b535fd1b12",5.999999999999999,5,1,2.000000000000001,19.580000000000005,"cluster_4"
"e057086e59ac47d5bd33e9ecbf540dbd",3,3.0000000000000004,1,21,94.3,"cluster_1"
"1314a442ecc34596ad12d1cd39a92ae8",5,2,0,3.000000000000001,22.360000000000007,"cluster_2"
"5d2cd586012f4efd9d43830de2fa8fe3",5,3.0000000000000004,0,8,160.84000000000003,"cluster_1"
"321440b101d645068a15d8485439b9ec",3,1,0,5.000000000000001,52.910000000000004,"cluster_2"
"d5e7e17c8c8f407ba3d62bd1824b2905",3,3.0000000000000004,1,12,37.64000000000001,"cluster_2"
"6647fc6b18c44c6d9dd6d9228bb0dc5c",5,4,2,24,84.63,"cluster_0"
"dab35af7ce43464aad00c84fe621ee1b",5.999999999999999,4,1,2.000000000000001,14.640000000000015,"cluster_4"
"897029909995434a909acc9393987a6b",3,2,1,13,259.86,"cluster_1"
"e78b00ca07534bfaa1fa0762e7bc2113",5,4,0,8,156.5,"cluster_4"
"4da92648d5444309ab4b5ff7a6027f86",3,1,1,23,133.12,"cluster_1"
"74ccfb935dd34880af5397bf58660de4",3,2,0,3.000000000000001,14.629999999999995,"cluster_2"
"1c9fb8de40044d47ba7fdefc8b544792",5.999999999999999,4,0,4.000000000000001,51.19,"cluster_4"
"373b204908b24219a39fde5428afd485",3,3.0000000000000004,0,3.000000000000001,30.60000000000001,"cluster_2"
"572bc129b73142edacd45bbf0192caf0",3,2,1,16,58.540000000000006,"cluster_1"
"ac0db6ab0ee740f484bb7a48e722f82b",5.999999999999999,4,1,4.000000000000001,67.30000000000001,"cluster_4"
"5963bb73e48b4406abc4364bcd888fc7",4,2,0,4.000000000000001,42.31000000000001,"cluster_2"
"9188666de08d4693876122ee774980a9",4,2,1,6.000000000000001,54.900000000000006,"cluster_2"
"c536193c319041c8b5acf74223640a0e",3,3.0000000000000004,1,2.000000000000001,25.500000000000007,"cluster_2"
"2265851a370d4c618576908d86498451",3,2,0,18,56.040000000000006,"cluster_1"
"63081341e7ee4142ab4d7c154aa8e59b",5.999999999999999,3.0000000000000004,1,13,227.17,"cluster_0"
"3ce014aca0d24436a30da7343b9f3b4b",5,5,2,24,116.43,"cluster_0"
"56ccf835903c4ad9975bfebd038cbdc5",3,3.0000000000000004,1,5.000000000000001,112.29000000000002,"cluster_2"
"933ac04b8050492ab3b4369ebb203885",5.999999999999999,4,2,14,55.66,"cluster_0"
"656e6af2960e4da29b4d0a7fd2fcb930",3,2,1,19,0,"cluster_1"
"0b426742fbb94bc7a4f13f7279ba7bc3",5,4,1,5.000000000000001,89.34,"cluster_4"
"c21a6e96133f4037a3802ffded68207c",5.999999999999999,3.0000000000000004,1,4.000000000000001,51.56,"cluster_4"
"4f3617353f154b4cb3d4b108805efc30",5.999999999999999,6.000000000000001,1,16,68.68,"cluster_0"
"f33d0d7e5a804ccfb6253db33b315e76",5,4,1,8,181.19000000000003,"cluster_3"
"573e36dbc11d4404b6d2bcac33ec5575",5,4,1,3.000000000000001,14.990000000000009,"cluster_4"
"2e83e67bb8e64418995a794c32524264",3,2,0,3.000000000000001,16.070000000000007,"cluster_2"
"7e9893c604dc4178b22304f84759cc55",4,2,0,9,162.78,"cluster_1"
"b564c4a82db84619b8a0ce42302159dd",4,4,1,20,116.01,"cluster_0"
"7211d38d3fb8425d810b77fa984f89cb",5.999999999999999,5,0,2.000000000000001,13.299999999999997,"cluster_4"
"a43e3508599e44f1a4e2b63aa878696c",5,3.0000000000000004,0,2.000000000000001,17.680000000000007,"cluster_4"
"25484186c13a499794be39d51a97109b",5.999999999999999,5,1,1.0000000000000009,6,"cluster_4"
"3bfca8f46266449faed02ea46d318a44",5,3.0000000000000004,1,16,84.73,"cluster_0"
"71d8eb1c4f394afea17da4c9e3a39271",5.999999999999999,4,1,14,89.42000000000002,"cluster_0"
"aafacd87d6c54d5195d05c000840d143",5,3.0000000000000004,0,6.000000000000001,67.63,"cluster_4"
"b8ae3ddf27c14b669548d87ad9ba1f7e",3,1,1,5.000000000000001,115.18000000000002,"cluster_2"
"3a24551caf794f26b816b1789aec84ee",3,3.0000000000000004,1,4.000000000000001,23.520000000000003,"cluster_2"
"37d579dcfbab43c1b1de0817445f4371",4,3.0000000000000004,1,16,86.1,"cluster_1"
"39380711e48c496592bf4fffc0fc0f06",5,5,1,4.000000000000001,27.930000000000007,"cluster_4"
"eef84421d0da4befb9012304014ec332",4,4,2,4.000000000000001,37.050000000000004,"cluster_4"
"ac152030fc0d46cf848be7f67d4894d4",5.999999999999999,5,2,16,65.77000000000001,"cluster_0"
"05577aa6ab954be2907a36d4c8dfa866",5.999999999999999,5,4,7.000000000000001,156.23000000000002,"cluster_3"
"2650cf62a9424955b42cfa1ad892928f",3,2,0,5.000000000000001,57.57000000000001,"cluster_2"
"c0294913d5bf4c4b89984406a8e4d24d",5.999999999999999,4,1,3.000000000000001,20.160000000000004,"cluster_4"
"e22dbb46b05b4f699d89f2ce774a923d",3,2,0,4.000000000000001,59.25,"cluster_2"
"db28a14de7a4430bba90aec786558c54",5.999999999999999,3.0000000000000004,0,3.000000000000001,48.81000000000001,"cluster_4"
"c958b66a5e3749488b6e415306316ebf",5.999999999999999,4,0,4.000000000000001,17,"cluster_4"
"ebb8cc46991e49a39d9fb1e8b2069f60",3,2,1,12,45.70000000000001,"cluster_2"
"726a5d87aa4b4af798daa710da2ee1db",3,1,1,9,172.2,"cluster_1"
"07c4ab2ffc12453d9e8c09497400dc46",5.999999999999999,3.0000000000000004,1,5.000000000000001,84.13000000000001,"cluster_4"
"fb244b4ed3284a3b80d0c8232bcc4544",5.999999999999999,4,2,13,250.28000000000003,"cluster_3"
"03419d9347db4700b303079cecacd1e1",5,5,0,2.000000000000001,30.42000000000001,"cluster_4"
"2cd298129c8645649c19e5f0752b65b0",5,4,3,7.000000000000001,102.62,"cluster_3"
"6dd21dc8f1b246fc9ec596005f983f55",5.999999999999999,4,4,11,227.33000000000004,"cluster_3"
"b4db1caa821f41f4ad37b4b96f669b77",5,4,0,3.000000000000001,14.329999999999998,"cluster_4"
"1f1fb239dce740b3bcd821f37cda2d43",3,2,0,3.000000000000001,28.440000000000005,"cluster_2"
"9617498886d7432aaf62de973b437a30",5,2,0,7.000000000000001,150.52000000000004,"cluster_1"
"e1a7cb332943404fa483da4f9796f571",3,1,0,19,100.47000000000001,"cluster_1"
"e93addd239324e7a848729296ec480b1",5,5,2,15,271.05,"cluster_3"
"227509a8c27d4860a67caff0ceb635fd",5,4,0,5.000000000000001,50.84000000000001,"cluster_4"
"05e7df1463eb43baa50fba1b84f61264",5,4,2,5.000000000000001,96.97,"cluster_3"
"23cae8e9ee4642879f80f8fe10b94ebe",3,2,1,3.000000000000001,25.830000000000005,"cluster_2"
"8a161d2e68944b08960ed3be788ea1fb",3,2,1,10,223.24000000000004,"cluster_1"
"95fa3d3e7d7d4669a1761055da6fc458",5,4,1,2.000000000000001,10.170000000000002,"cluster_4"
"3156f5b5544f4851ad27e0d8200bbfd7",5.999999999999999,3.0000000000000004,0,4.000000000000001,42.790000000000006,"cluster_4"
"a3b05851a5a6469eac20b14c8a7ffb33",5,5,0,25,80.03000000000002,"cluster_0"
"8d462749936b45d68c2f37254fa8f957",5,5,1,16,97.16,"cluster_0"
"1009de8464a54955a132a6881e3a6473",5,2,1,19,127.62,"cluster_1"
"a634ab75520c42979d59d477417e6328",5,5,1,5.000000000000001,77.30000000000001,"cluster_4"
"a16ee472b45041ec975cc9ccf662dd48",5.999999999999999,5,0,4.000000000000001,21.640000000000008,"cluster_4"
"2a41bce6bb054fdd85b6990b18ca9e9c",3,1,0,5.000000000000001,67.03000000000002,"cluster_2"
"66483b370a124f2da65d980fd31d019a",4,4,3,8,132.96000000000004,"cluster_3"
"4007b402a45a46db803437d08be64ee4",5.999999999999999,3.0000000000000004,0,6.000000000000001,50.35000000000001,"cluster_4"
"07c6d7aee22649ce849b68886471a330",4,2,1,23,127.57,"cluster_1"
"c86e89b43cbc4b0289e389f5eef4b9f9",5,3.0000000000000004,2,14,73.76,"cluster_0"
"718e35a0573b4229a9deb2a1237a89ce",5.999999999999999,4,1,16,85.24,"cluster_0"
"241aa0e741d0432aa7696cc35cd406de",5.999999999999999,4,1,25,89.4,"cluster_0"
"6af9f8bb1e6540b294e216d99c0d2283",4,3.0000000000000004,1,5.000000000000001,77.76,"cluster_2"
"ae5106efa810412d85a4f1dbc5b6b23b",4,3.0000000000000004,0,4.000000000000001,44.07000000000001,"cluster_2"
"8c7a51e0dc8d48d694e3584ed00c7d4a",5,5,2,23,142.19,"cluster_0"
"53300c8a12ee4833bf7d097d3cf4c0a0",5,3.0000000000000004,0,4.000000000000001,16.590000000000003,"cluster_4"
"5304232d769548f0874a4911314cc0a0",3,3.0000000000000004,1,18,112.01,"cluster_1"
"47792df583e74bb88f445d35d0193a40",3,3.0000000000000004,1,14,53.63000000000001,"cluster_1"
"54d11ee7bbbc442c88a99a0527b6fac2",5.999999999999999,5,4.999999999999999,11,214.66,"cluster_3"
"5492bdba0423453baa8e138178a014b5",3,2,0,3.000000000000001,38.190000000000005,"cluster_2"
"d1ee2d10fe7a421c8bacd009c9d49913",5,4,0,4.000000000000001,23.380000000000003,"cluster_4"
"f8feadc12ac64fa38331886007ed7bfa",4,3.0000000000000004,0,2.000000000000001,13.040000000000006,"cluster_2"
"760b1f1647de4c1e8bfe0fe0ad2aeed0",5,3.0000000000000004,1,17,128.80000000000004,"cluster_0"
"4f32a000e008450a9ae466fed3b18101",5.999999999999999,2,1,10,233.08000000000004,"cluster_1"
"3e9bfeed98424eddafe5f3d2feaed740",5,5,4,11,294.77,"cluster_3"
"f6ec5ed28b29472982cfb81f2eb0f921",4,4,0,4.000000000000001,36.260000000000005,"cluster_4"
"04569355392146e1b3693194f73d1db5",3,1,0,8,164.72000000000003,"cluster_1"
"0474fd9288394b71b4f1d108b4fc5144",3,3.0000000000000004,1,6.000000000000001,83.83000000000001,"cluster_2"
"2daaa92b8a554fa089c0ab8dc9467d28",5,4,1,4.000000000000001,20.520000000000003,"cluster_4"
"235c481346a548afa490045b6b92cf25",5,4,2,15,82.88,"cluster_0"
"b667666265a249678e49e66e848fcc1c",4,3.0000000000000004,2,17,79.83000000000001,"cluster_0"
"fcda401af5f748219948b9806520fb70",5.999999999999999,4,0,1.0000000000000009,7.609999999999999,"cluster_4"
"6325a0ae1e2d41c293a627f08ca97bc8",3,2,0,3.000000000000001,42.03000000000001,"cluster_2"
"0e11337989d644fc8981274675cd6e28",4,4,0,23,92.17000000000002,"cluster_0"
"bc52e2be8aa84ae4abcb3f02fdd1dbf4",3,2,0,3.000000000000001,15.310000000000002,"cluster_2"
"355c9622dbef4eabb210361b16de62f9",5,2,2,7.000000000000001,120.22000000000001,"cluster_1"
"b1557d084ab046f388949ea27eb62fd6",5.999999999999999,6.000000000000001,1,22,60.82000000000001,"cluster_0"
"018b690657a041608bc54c2bf7087cfe",5.999999999999999,3.0000000000000004,0,7.000000000000001,123.01,"cluster_4"
"9a60a84852614137b4e2e9b5a387d7b8",5.999999999999999,4,2,5.000000000000001,75.54000000000002,"cluster_4"
"3164bbe494fc414fae02772c3d06335a",3,1,0,6.000000000000001,71.82,"cluster_2"
"51602a7c1e5a479c9511090ef72685d6",4,4,2,24,133.99,"cluster_0"
"3ce5d8055103429ea144aa65131a25a4",5.999999999999999,4,1,8,117.45000000000002,"cluster_4"
"2be8cf43a29944c6845f3fc7b3efef10",5,4,1,3.000000000000001,19.260000000000012,"cluster_4"
"feaeba855e814ba39ed1a4619e078658",5,5,1,8,187.09,"cluster_3"
"49e9223ea0784db0b708263c72d6f597",3,3.0000000000000004,1,6.000000000000001,62.75,"cluster_2"
"51e1cd7f4435462fa0021fb487c8894e",3,2,0,2.000000000000001,14.219999999999999,"cluster_2"
"883ebc6b8f3d40ed891239da216cf512",5.999999999999999,3.0000000000000004,0,8,111.04000000000002,"cluster_4"
"2cb02b53e71f4bf99d3fe71f2208149c",3,1,0,22,108.49000000000001,"cluster_1"
"61a833108671444fbe4a90be44c74c20",5,4,2,7.000000000000001,130.83,"cluster_3"
"ac1bd22cd32f46b0a4efe5c6452ce918",5,4,1,4.000000000000001,42.96,"cluster_4"
"acbf382a7f484ec2a0af2db57e0068ca",5,4,0,3.000000000000001,28.92000000000001,"cluster_4"
"336c5f34cb0f4b65a9df132bdbdf50e1",3,2,1,19,90.59,"cluster_1"
"c0ad4538805c48e88de61eaf52aed6d2",5,4,1,3.000000000000001,34.34,"cluster_4"
"d60a9bd8f348485496df766d0aff899b",5.999999999999999,3.0000000000000004,2,4.000000000000001,73.97000000000001,"cluster_4"
"a3aa13dcf82143908e6a9735eb9b0699",5,5,3,13,64.63,"cluster_3"
"41eea26b34f347339f92deb4037ba801",5,5,1,13,48.00000000000001,"cluster_0"
"c032ab16e3604d10bfb5eb9c89b480af",5,3.0000000000000004,1,22,71.07000000000001,"cluster_0"
"ec97af5916fc454eabbead53f7827d35",3,1,0,5.000000000000001,65.48000000000002,"cluster_2"
"2ceffd2238a2478b88908ef823709003",4,4,1,3.000000000000001,31.60000000000001,"cluster_4"
"570528efa33543b38a58c92b390454e6",4,3.0000000000000004,0,1.0000000000000009,8.190000000000012,"cluster_2"
"63aa6b2718e74be49e4898762455ef81",5.999999999999999,3.0000000000000004,1,5.000000000000001,79.19000000000001,"cluster_4"
"3230a4499b964e73a0e6dc5aee2ac23a",3,2,0,2.000000000000001,9.239999999999995,"cluster_2"
"a155f5b46b9e4ac89e3b0d0eb897da75",4,3.0000000000000004,3,8,175.48000000000002,"cluster_3"
"829dbf73f8da4d4586217159ab1c407e",3,1,1,8,164.39,"cluster_1"
"f726976f2c554a739957c33d16fd16e2",5,5,1,4.000000000000001,21.210000000000008,"cluster_4"
"01348e4c8f6645309c9cde2c81618117",4,0,1,2.000000000000001,9.88000000000001,"cluster_2"
"09431c52af6c41818f7f8e96032152df",4,3.0000000000000004,0,14,52.55000000000001,"cluster_1"
"565156fca81b4e859e1dd0bc9cc8b1db",3,2,1,6.000000000000001,86.68000000000002,"cluster_2"
"08427ce79e6b42389e43ec8d1d38085d",5,4,2,6.000000000000001,90.2,"cluster_3"
"6749594dbb6e48d5b91fd613e05e74f3",4,3.0000000000000004,1,15,71.03000000000002,"cluster_1"
"d2238618fa674b039b4ff251a54256d9",5.999999999999999,5,0,3.000000000000001,10.850000000000009,"cluster_4"
"5b874ede97ab41cda35444718d398972",3,3.0000000000000004,0,6.000000000000001,79.38000000000001,"cluster_2"
"f6f6e037803d422080a3ef5a656e49ef",5.999999999999999,4,0,4.000000000000001,29.970000000000006,"cluster_4"
"b55906597f224637bb33036929bfba78",5,3.0000000000000004,0,2.000000000000001,8.650000000000006,"cluster_4"
"d46bd959c3754dfa96705e00b169c733",4,4,1,5.000000000000001,83.29000000000002,"cluster_4"
"046b494a8b92404ba9a00f84ae64b54c",5,3.0000000000000004,2,5.000000000000001,105.79,"cluster_3"
"0a9cc50d068940d8ab5e63dcd3981d54",5.999999999999999,5,1,24,128.29,"cluster_0"
"f06317bdc70c472ebb4a5a2b042688e9",4,3.0000000000000004,1,3.000000000000001,27.830000000000005,"cluster_2"
"861803ec84b246ef8c06dff7c71852bd",5,3.0000000000000004,1,3.000000000000001,22.35000000000001,"cluster_4"
"28f2a91ced35473e944c7752ab29090b",3,2,0,0,163.64,"cluster_2"
"4a17f1a681454f79b6f21470569fc1cb",4,2,0,5.000000000000001,39.67000000000001,"cluster_2"
"c1a2ec9f04044100a14b04a933267ade",4,2,1,14,57.99000000000001,"cluster_1"
"8b1dbbd213d44da6a2900067bc0db17d",4,3.0000000000000004,1,3.000000000000001,37.220000000000006,"cluster_2"
"9274b5e9b4d04285b812465919b54f5f",5,4,1,2.000000000000001,27.890000000000008,"cluster_4"
"f9ccfcd5ac0e4f328f3e0aadc6801f18",3,2,0,4.000000000000001,38.160000000000004,"cluster_2"
"1a12d9290a6946908d7f95d505d76fee",3,2,1,24,125.79000000000002,"cluster_1"
"9561ca34798e42899745c14c20672ba3",3,3.0000000000000004,0,5.000000000000001,60.60000000000001,"cluster_2"
"1bb72fcd39914be899794fa9866d08b3",4,2,1,8,153.99,"cluster_1"
