customer_id,emails_sent,emails_opened,promos_used,orders_count,total_spent
d6b0fa84505e48c4827e7062adf3e092,3,2,0,4,44.83
37bdb19d687f4814af7303b95c9a9093,5,3,1,15,106.53
f847c8b68e1a46e5aea656a59c46172c,5,4,3,5,97.28
7d667942962d438fbc3cb499b4927936,3,3,0,3,25.36
65c89e25771b4655882c7c634cbe1192,4,4,0,1,7.22
c9258592a33340ee9b162515540531f8,5,4,2,5,86.29
556549b65fff4a8586bbdaf0f8b2cbbb,4,4,0,13,55.6
e168672822e44745a10f2b5c9329a3aa,3,2,1,15,82.07
27a2803782c347ba96072f04ac699ae1,3,3,2,8,159.03
1602a8ab5f30459c8a8d84191eea7f1b,5,5,1,1,6.41
9765363997c54cc7bf0c3c24138b980a,4,3,1,9,234.04
2b1bcafc962449fcb7bdc8bc63e17be3,3,2,0,14,91.87
32857e50ccb4470bafb119ad92581be4,5,4,1,2,9.33
447c3f9a6cf04f9699fdb08fb1fbb211,4,3,1,12,189.38
a5d623eb74e34cdc90fcac7ed866a785,4,3,1,13,82.53
cfa3cbfee7574ec3b52040a442b83b78,4,4,4,11,182.93
e7fb14fe6fab4467bf6fffd16e784f4d,4,2,1,5,113.24
79c712212fd24bad85f000cf44e486d6,6,4,1,4,38.7
18b73b8a43784776a6d572ddc7906f35,6,3,1,24,98.28
1d7b580bafdc40f997578216c71b0a06,6,5,3,9,156.45
517c3be5b1044792bfe7aec916d0d836,3,2,0,3,31.86
4035bfeb71104dfbb0ecb493480f7e09,6,5,3,15,63.74
521cbf9f7bbd472981a68deec2cc2440,5,4,0,12,36.83
d41d6c38d89242deaa0da45fc1c59128,6,5,1,4,31.54
2ef9c4118d6e4e77aa1d0e1a3a47f053,3,2,0,1,7.35
b93ff806c964421d8950ae5befa3f4cc,5,2,0,18,96.06
08222877eedf408e890b01184622ad3c,6,3,0,3,12.32
a973fc53d5404ee4a08a8db8e48e7a09,4,2,0,4,35.48
bdab6a11b85b44b5b594b538bb51e5d0,3,1,0,17,110.17
f2a7f76077ad4ace87f55d5c7dd9a704,5,5,1,11,179.37
a306b0e8c1af462e82868a1ae0d5b77b,6,5,0,1,3.99
fc4d7607529a4f55925e770eee74f0b6,5,2,0,3,33.27
2d632b7e248740d0a5b890cafeea9281,6,4,1,4,97.23
a20a5f351d6d47a1ab2136907150486e,4,3,3,16,392.67
81f9019990cc4842a22fed435083b1f5,5,4,1,7,160.43
a1ef13f4a4894bca95e8074198572b39,4,2,0,5,69.68
b4944ef559dd40ada1d78ddca63e9e47,3,2,1,9,1205.19
0bce478c091149b7b27ba114646d9087,4,3,0,4,48.21
665aeab12a684af6a53fee84b6c8d902,4,3,0,18,431.95
29f70fa048c040c29752354040d68f20,4,2,0,3,20.09
1397a45bb89d4e5b957a33da61aa1028,4,2,1,10,175.64
77fc9ccafc6d467b87fef804b998c8a2,5,4,4,11,220.4
8b60da02ffdf4b7c8ae5e23c9479c7b2,5,5,1,2,16.87
531ddb21005f4f3f9d03746ed0f9c461,4,3,0,2,21.15
427d5f0f15e84630ad3dc22906dc2009,5,3,1,4,47.28
53a495c73a904f03bcdbe5826d09e965,4,2,1,16,280.52
75747f968067422188de6aea1c9b6707,6,3,0,4,28.23
11beafaf64574341861a352f1eb48393,6,5,1,5,91.44
cca48880fb574e08b3ff1b35c7154b58,3,1,0,15,393.25
c2b8050fea2440edacf3297c8d338f54,3,2,1,12,54.6
f227979b163f4f519b59611d32de6069,6,4,0,23,144.08
06cd669f56b1449084752f17b61b6333,3,3,2,5,117.24
8e4e4bb96ced49279076bb600fe9b889,5,2,0,3,48.08
1728cee375d444eb9fe35a4d04cfa461,4,2,0,2,30.91
ee413c9c0e0b4f88bd8c0049998d8e1a,6,3,1,6,80.29
66ed9e5203b742fb873378f87476af5a,4,2,0,4,50.1
16bfe86b321b422f89229c0bf8b149a1,5,3,0,2,31.87
e9dafc15db594fd59b7a149f0494866a,6,5,3,6,110.93
7b59d7639c01414fbeac2a1a735593de,5,5,2,5,106.96
85b2b6ff948f43df973cda6f619d7fd0,5,5,2,10,177.4
34d9ed4128824d81bd817fc3c6508088,3,2,0,4,42.03
4cd770e66cb24779990233b263f77cab,5,3,0,18,88.13
c5dc31ee93d64db384a92d8221493cf5,3,1,0,22,518.75
14c70497a7d54c6382433d7bedb43716,5,4,1,5,52.63
e89a3fedf37d4b47a22faea7c1de1e5e,5,4,4,12,278.9
00c01d548aaa438e91aaab27b611ad86,5,5,3,16,697.15
a66a7ea0ca2b49d5b898a243f74e8215,5,4,0,12,268.38
8a996d56b51142299c36398ade42045b,4,4,2,23,142.8
beed32c4e5594a8c8b2615b7cbcd995b,3,2,0,3,38.91
29d2406219914b089d0d62821bb4b7c3,,2,0,24,86.69
dbfb1e797b84494181e7ca91f7a18ce1,3,2,0,9,144.04
c46efbe14b834b4fb14d2121f0618815,6,3,1,4,43.69
72c8c0fc824d4ac9a1204483042d9bf7,6,3,1,22,412.8
43d14bffdc334654815b8ffff2dac607,6,5,1,4,25.47
d8b9b10a1f19417e854c5231015db8fa,6,6,1,3,25.48
d54c43bf1bf3443c8d14a3603241c05c,3,2,0,22,89.66
546d2e27bf0247b6b64a12a44def5139,5,5,2,7,131.29
7ffd03addaec4612b23c029f2ac40ffb,5,5,2,2,26.89
ae04f9fe468d4edfb8c62d7c15134ad9,6,4,1,12,259.35
7dca0e80f70e48bd995615e07f76e566,5,3,1,9,192.53
98f89f190dc342e0bab6419b60dfc5d9,5,3,1,25,125.93
9d32d872dc9941278aef0063ac735251,4,2,2,8,138.61
99f5919b06374d35bc62bc716eab4135,3,2,1,2,18.71
ee14d8e1c6704fde9a88c8a2cdda2699,6,4,2,22,1358.95
82815e4d93804c7b81da10556f216be1,3,2,0,4,65.66
e1b712a8e8034e199fb6ea4f1ea555f8,6,6,5,6,90.55
fc824e40a0fb4d52a0b1bab527b65bcc,5,3,0,3,26.96
dd4ff38bf1304ff89ff0ce418799ba07,6,4,1,5,59.16
05acc64f29ae4915a99a1c989104afe3,6,3,0,5,48.13
b640e71487af424498733869e345ff1d,6,4,0,14,100.28
aeb2df5233c14f3ea0e460636780b935,5,4,3,13,70.43
e765b9c7a9f94278ad79d59677d166ca,3,2,0,4,21.14
4452c089a8c04aa893978cc3ab4f70e9,3,2,1,17,66.27
f447eb7fe5914e0c94374696ed7840c9,4,3,0,3,26.29
c15e158c4948459b9951f56e92a53f38,6,3,2,6,121.18
0c6e4772bdff4b8b95fcfa00c74addc3,4,4,1,19,373.06
7b75a1fb6e2f4a449cf3d0d429240246,5,3,1,21,120.98
89c04eb8fe854f168cd6b4135980eeeb,4,3,0,8,122.64
57124d3abe6c4e2c86d2c768a3b3e040,3,1,1,5,98.38
7640774f4be7451197cd9fb2391b53d3,5,4,0,2,17.42
2786659bcdb240dbaa2df2ec7600a125,5,3,0,4,30.94
1b57814975f546dfa208825659d1d70b,6,3,0,4,34.59
b50cd02fc2c044a49031510c6699f32b,5,3,1,8,162.16
3700fb3b363143cf8a040f445e521733,6,3,0,3,24.94
961f71441a2e46e1b6d6dffee146cd64,4,4,1,3,24.48
b56319215ecc45a9925f535b14a5b0cc,6,2,1,4,58.04
e149f541347c4e32a68e02f568dceb8a,6,5,3,18,85.18
20ec437814d94717b44b0edbb44c9019,5,4,1,3,22.92
9faf26de69fa410baba25cd0d7195060,4,2,1,7,170.79
8294359664a44462aa89a1da2224e231,4,2,1,6,64.54
e4b90f59711241e383984923f0732a96,3,3,1,19,377.03
edf77a6bd52c41c1a8d93232f83eb10d,5,3,0,1,7.48
b6e37f1b3e514260860619b815512af4,3,2,1,19,98.36
2bc29bf6f81048e0ba759fa959af734c,5,3,2,15,49.49
5801e6f5f57b42f4914c7956a7bb496c,5,4,1,4,28.79
99a1ba5cbd924bffad21aa3ec04c0195,4,3,2,8,116.3
a1868fe2677342d6bf6763d75bca0608,3,2,1,16,332.79
fc0ef032818a424f82365201f6f57cb6,4,4,1,3,44.9
906c87ef400f41c0bad8578adfc2d0bc,5,2,1,21,
b4e73118ab8445a0a13c6d361870c868,4,4,1,3,32.0
07977ca6749b49eba190c1037ffdd661,3,1,1,15,327.67
f3a6d17c899046d08767db07aae35b99,6,5,2,4,34.52
3af741535e6f4267a66b76a9ea4fd1fe,6,4,2,20,547.72
9648c7cd8a2e4513b869b6f62dc22432,6,4,2,22,96.27
5036b8318d1c4f5f8ba02a36b5ddc7bb,3,3,0,15,58.45
c49783534ee64ab190b07a57f8e7e86e,5,2,0,2,16.79
708ce506e7dc4a0786b328651dd156d9,6,5,0,1,5.54
e846502b1633450c82699e12961f180c,4,2,1,6,91.82
c654ca50162e4375b2f156a76b5faafb,5,4,1,5,48.3
cd0e81a4b9ca423b8a970d3006d2e7cf,4,2,0,4,83.09
c83f989b1e8648cca684277c20b06f0a,5,3,1,4,19.9
3a508dac93374d6bad14570c7a2f2802,3,2,2,19,367.81
1d21a2eae97643febbedc7699dae761b,4,3,1,4,85.32
60f755d7c89c438299f6cb8c0f290888,5,2,1,22,560.11
f5d39720f4c64c248dacbf9485ee136d,4,4,2,21,332.05
643b512238ae4e5f87c46cb08f652860,6,6,1,3,21.94
3454cc326db54d5b8a5aa584fd8f4dd4,5,5,,2,17.58
a0c01947403c419ba06abfec47c510a4,5,4,2,22,91.38
9ec4bef7136f4f5b9ac6a25f0870ab33,5,4,1,20,83.26
3261ea3295a44666a1f58086d27d0fed,3,2,0,2,8.52
5bb55718bcf34ffcbe411b372b76dc6d,3,3,1,2,8.86
df8fe9d547cf4d1a98ed3d4308fd749d,6,4,1,6,69.47
a29b9d68e35b4eae9d416888abe3e119,6,6,4,5,65.3
5dc82871e1d841fe8de4ec77aee0b18b,4,3,0,1,5.53
6701b462a1994b4d8d4733026462dc39,3,1,0,1,7.06
4fa6e8dba3ae477eb84896c460cd5f49,4,3,1,4,24.08
d626f18a3c1e4727853cfe130d65d015,3,2,1,21,140.37
709c8c6b2b4d4b9cad304b6f277b6830,5,2,0,5,53.09
011b53744ae0438dbd34e6433c472616,4,4,1,4,22.14
38af5e0f8ebe44419c3d923d3c01b63c,4,2,0,1,4.58
58ed492a36b2474c9b93281c8f803dfc,6,5,1,17,48.18
1858004180eb4b13bf97e154e0515379,4,3,0,21,454.04
404fc5167d3d401abc09a90e90e8f86b,6,4,1,18,79.58
7f6ba8b86ee34446a8f482d65f82837e,5,4,1,2,16.79
3ce1eca8ec88486693149763feefd3c9,3,1,0,6,57.91
5b9cf2822bee4731851a3cdcc8477d07,5,2,1,12,59.15
40814314fb644c00b1d5a18bad069a1f,3,2,0,3,34.23
6cd53ae4b4c6450cb205999d9e3f7bd4,5,3,1,2,32.48
e2bec111cb28414cacec77aa8c4ef04f,5,3,3,7,113.92
53ed36bdcdab4df0b583b6d06dec4ece,3,1,0,3,29.84
98a774365dce4c409075ceec2caed5f2,5,4,0,2,15.19
0a6c58b02efe481c850a043aa0c1291d,4,4,2,3,35.1
016fe88688634a81bdb0bfbc372da5ee,3,3,1,20,494.97
3da26470095949a6b611d54effd7ff92,4,3,0,2,33.43
78101ab219eb4b20b23343f332dce17b,4,3,3,4,101.42
a09a61548665496aaa89eaa511f2de77,3,2,1,16,49.77
bbe168020abb43de8810b0c3ee4d3a1d,6,6,1,3,10.51
609b5edee44448208a496b68f989e667,4,3,1,3,30.71
909fb1dd5e744179b3c060960d927ced,6,4,0,4,24.82
fc40b5edf7be45f9ace4c6eec1716040,3,2,0,4,52.12
47184d1e4f0c46d68132839f3ee54058,4,3,0,24,120.1
a49a2b4eb49f470a9142afa24de34b4f,3,3,0,1,6.64
d76d487caa6c401885637077077587ec,6,5,1,6,53.65
4ebe96bf12a843159f1c892bdf116fd6,5,2,1,,89.65
2b1a10e450b442b9805c267695bca916,5,2,0,1,7.36
7eb14b8b8c2b48c896dabc00ec314e62,4,3,2,20,513.09
7cc7054d99c64766ab8f208f9f3c821d,3,3,2,10,265.61
71610b74f5f246f89be4cc7b57978e7f,6,6,1,8,176.7
445553db668b4709a7b411eeb231d641,4,4,0,2,9.36
35c90e37c0c649a2b1844070d3541f83,3,3,2,16,64.07
542b818fcc6442c3b68d481fb01eb263,3,1,0,15,61.9
7b929643e9104213b4eef1dc6d58a0d9,5,2,0,15,104.02
d4e45af463594303a91330f996bc5ca0,4,3,0,3,11.15
bd14d30aa9844f998306b459d999cfa7,3,2,1,7,141.38
f088c11a4e5d41569fcfe0a137036d61,6,4,3,9,183.43
e6001bd3e06e408eadf90f6c5de93990,6,5,0,3,12.82
7b5add35bc9142e7ab305b17307f0651,4,3,1,3,18.31
54d897ae25384cb7b2b6318ea61f5173,6,3,1,2,26.81
f0f8d8581552485ab3be80ca947426a0,5,4,1,2,16.79
7eb63ae94d5b4f1b8a923acbaf72c82e,4,2,1,21,121.87
62d68a53d34649d387842ba67064cb41,3,2,0,16,324.53
8b7e4ab36f1f4078abcffe9e2d06fa10,3,3,1,6,70.07
73ac2c4bf645492ebf4e027a9fc35c05,3,1,1,22,374.44
99a1aae02fd846298aaab6599ad71b7a,4,2,0,17,67.13
d14c364b95104afb9fccac21cf484865,3,1,0,5,69.39
11b9b0f74ce4415491d8bec0bc279219,5,4,0,1,5.49
90f33ce6feb1419a89fe3192a5ccc611,3,3,0,2,20.96
3d936707a91f492381e0278b2b7f56a0,5,4,2,8,136.15
50c287aa6c9b4bf089bda80602844559,4,3,2,4,80.4
1471613ac4c14afdb7d9465a4d92f4df,5,2,0,1,5.12
2b56b112f340430f89a0b57bee38ddd1,5,2,1,10,211.18
390854a6cf87481dbff4d841db0e5a4a,4,2,0,5,64.98
f28b1d8b71b74207b2aa84306f5fa02c,5,3,1,13,79.59
16b2380a1992484a904cee0c272b21f7,6,3,0,4,24.65
417e1a62ae924d3eb56faf2b5cf6138d,4,3,0,9,144.37
5c0b5d4299f24d3bb445595ebc4e5df4,4,2,0,3,18.96
64004f69548442bab2f056ffa4e5ab1b,4,2,0,4,20.27
21b540a15821421da1e697beeef749c4,5,4,0,4,34.91
7afb5e954f1c4820a39c0993e1d5fb80,4,4,1,16,327.72
204dbefd389941eba32bf6b770f5c6d5,6,4,3,23,126.91
56099567109e4963b5ee4386c896d958,4,2,0,2,15.28
251fa630e62341479a497bee1e397a88,4,3,1,13,76.76
5d133bddd18343bb9147d57e22a3167c,6,6,2,22,141.66
9b65693bc0f344588b3a56dcf80559ea,3,2,1,12,65.86
01ac62708d0949cd8fd99a52c05f658a,3,2,0,1,7.45
25f5bbf88d3a459fb7e1b3fc39da521b,4,3,0,3,17.68
76f2642cedb24f61a7a90379d17c574f,3,3,1,22,128.81
329f2b22f9754e98ac0dcaa7d151e0af,3,,0,2,14.7
cf5f5215ab6c4bdfb78b3c5a6268e643,3,1,0,6,66.74
f5094cff95054e4e9018f269620802c6,3,2,1,21,131.94
4c56304d83d14cfa8bfec1c3e07e8d75,4,3,1,17,53.08
62f978ce65aa487c8c8e5f619db74eb7,4,3,1,13,248.62
f64d23b0dc45400cbabcb3932ea62bcb,5,4,1,3,38.71
b0388db0385b494699961e78c324c197,5,3,2,12,75.68
26bd6f37dc9648bca57774b3ce30bddd,4,3,2,13,47.46
d49a4dcf37874c7cb2636d2317827fea,4,2,1,12,73.92
7eea495aace04041be10a8ca4b3cae7a,4,3,0,2,31.84
0d7fe0bef4c24c91b221c19051ab4035,4,2,1,15,104.52
80d19f1cbdcb4f12adb802e4f0e80a22,3,2,0,5,80.83
f2ac61942ec54343a1cb20c130a3bc70,5,4,1,20,152.99
4d3afcd1109545d28a9a441c9ff07438,4,3,,3,19.93
bf0a42cc5ac14ac396bb00d4c695d9ce,6,4,3,7,117.44
a5843d81b44d41fdb96e3e4a823577e7,4,2,0,2,8.81
64719361b5ec4037a67c36aebc218321,5,3,1,18,388.43
515269aadb394f679ea233604dc69b83,6,3,0,3,13.36
f77c7ac4596347c6b145577823d23599,4,2,0,3,39.2
46a314bc335e42a1ba504f857fc663e7,3,1,0,9,168.51
ada982ab89fd402c9819674c5110fdb7,6,5,2,2,34.2
a6e8df5a475642658a524ff0d473d5a2,3,2,0,3,21.93
0a977e165e604965a5bacf186c5915cf,3,2,0,20,520.96
3e78346a1ad4495381fc324a71c3df0c,3,2,1,16,60.0
2b20f09069c543c78942b4dbc7c9a0f5,5,4,0,4,24.81
af7b673b44354f47866d8e3e36fe44c6,5,3,1,4,66.07
a1e78269f53e4e9f9915f6e11a9c10d3,3,3,3,18,470.78
f3bd24fc5ca94ee39a821ab091738752,6,4,3,24,159.84
f5a35f177da04f6080e636ebb6315863,6,3,0,23,141.83
ba4a28ac320346fa8002c71fe101c6c1,6,3,1,4,26.35
b6f1d535905243d6a2102614cd29aced,3,3,0,7,163.55
570dc6224d114566a1da35a3b70938e9,4,4,2,13,244.08
1d0980b4392145d181df8b5f70e29fe1,3,3,0,6,141.94
eb15186f4b564c8c919e71824292c88e,3,3,0,6,63.1
98e1e179465d49339f326e695b7c3fb2,5,3,1,8,158.07
f0d856cc145e4a8692c07651bf44ad83,3,3,1,2,31.2
5697fba538184f83b2aaadcebc90fdda,3,3,1,3,43.42
9ba8fe5388b744b2abb45c6a616517cf,4,2,0,3,20.69
6c27ee2aae5f4a609ad0a051d6ccb12b,3,2,0,14,47.97
c23cd3400bc4496fb1631ac2f7fca203,3,2,1,18,94.37
05c52ba0a8ed44b2ae09bedcde22d9a7,6,2,1,12,54.61
2ccae0bc8f69404e9c3dfc4a5e88155c,5,5,0,3,23.78
867bdd27be124856835d60183ac72905,4,3,2,7,177.13
8b7eb6174c454522b754e5d5c61c49a4,6,4,4,10,251.13
c7aead4a121e41d0b848e11006b6a921,5,3,1,2,7.27
6fd46c8b0f534b869ce10a2166974a58,3,3,1,16,78.95
7f5bfb2991e74ad396eef6300b707eca,6,4,1,2,26.42
cdcf12d5e5be4f7b86df8ef428dd0694,3,3,1,3,25.27
236821f5a99e4e39bf5f3de1499aca4a,5,5,2,11,250.77
6cb912b4a18f4f2483ccd49db0cdfb34,6,6,3,18,88.9
e6383a97f6e14e5dbb779b03ffa48a73,6,3,1,6,82.28
a4003d14743d4f63a241744895d5fd53,5,3,3,11,226.35
5de0c65c2e00426eadc6cb672af55327,6,3,0,4,32.24
22d4da49cec144ae9f7b95c2ac47d04f,4,3,2,13,281.31
e960ae767fac44c4b03191966c507df9,4,3,2,18,1366.51
30a9c54b6da84d67b7d37cba4cd63496,5,2,1,15,100.79
0502d0f346c64468a4a765af1eea7837,5,4,0,21,69.49
8519f178b9514998bdc46f988ab2ab66,3,,1,9,176.12
01a2dffa1c274cbf803b9d0bdd3b1e26,6,4,2,21,87.99
b12827e73a024791baa2a920da4a8bda,4,3,0,2,16.86
fa91550a98a24b15a3144c641c35eccb,5,4,0,17,440.22
2921601d87e844389d9bb258879a121b,5,3,0,8,192.11
0246fcb368944c88ae4ef4bab140e9eb,5,3,1,25,131.64
154a411b8c0747d28992ce985b70acc3,3,2,1,9,129.55
d389c74235e349da85f5d1ed5020cedb,6,2,0,3,19.24
d79e4a8653a24c3db4d557d67aff2212,4,3,0,2,8.65
cf8510ead58f4a279ecdc03af90ca055,4,4,0,2,14.51
188161eb6cec45889e1c437ed1c82731,6,4,2,13,84.39
f2d74311a4264fe584ae1b7828953b7b,4,2,1,6,93.83
5a974a8420ad4003a0b9907ccf986378,4,3,0,4,21.35
87dc9cbfce784753a7aa1ad4ffc23ca2,3,2,1,14,207.85
774c007703fd4fcbaa74aa726eac92f2,6,5,0,6,54.64
9bb9d568b7a248a9a9d00aff2e36d84f,3,3,2,12,203.75
0a885ebf65d44d22a88ce01a2bcce8c0,6,6,3,2,20.99
5c165ce68d3b4ff181effd65676283c6,5,2,0,3,34.16
04223cf2791348f39e35ae3d7e9c60e9,5,5,2,2,25.38
0b8eb30e6a9c4a3c80752d0a04eb7bf7,6,5,2,17,49.98
e11ac30cfdd04e14815ce746258f405d,4,2,0,17,342.22
1efa70aa840748fda4b6f4bb6c4dd236,4,4,1,1,6.06
0919f2ff79db4d2794d2fd2f1cef5021,3,3,1,8,121.7
98aa9b14f9524ec4bf401870fd98d9a7,6,6,0,4,28.96
f655027f95624c8690c7727586d970a7,4,2,2,5,83.49
cf36fb919f9e4f42b500815af00e8b7c,5,5,2,4,41.84
a214399480244a4f92ec264bf4c5c95c,3,3,1,4,54.98
26a14553ddf04177b39ff3a5c50d551c,4,3,0,21,124.07
eed56935c3974e77ad526228b0dc7645,5,5,0,3,24.68
66e7499c7fca41c58f3466818bc38e82,4,3,0,3,30.4
160d7aa4484d4ae28e2a456d4928165e,3,3,2,4,73.75
a890389a8c5c4161a59f1aac3153f34c,5,5,3,6,114.55
0e0a31b774764118ade658124081a129,4,2,1,21,110.43
517b5a901a8546b6bf464605dca3876c,5,4,1,24,99.39
c66f540fbe734cf2a542a5ddf68e4695,5,4,1,9,162.87
c20cd5151b394dc8be6fb3b06c340aa9,4,2,1,9,138.08
cf15b6f736c2463bb93540cd353826b4,5,4,1,6,139.0
6f7e85e4e15d46a48523b676761f47ec,3,2,2,7,126.14
1ba480137ec94fdf9564b9785ee0a0e5,4,3,0,9,108.54
5bb7b36481a24abc9b3116bc719194f2,5,4,2,15,88.02
1756e09b89624cb590664b2aa0fe6cf2,3,2,0,3,21.43
a4069359b5c14cb88209d2476adf6700,4,2,1,6,77.81
3823c523a56a458db85ced031eee0e6c,6,6,1,3,43.59
8b0021c8b92d40f5ba79f2ebe13894e5,4,3,2,9,166.52
9477b37a8d7b4055bdf99d76e3e3176f,5,2,1,9,153.09
d9050a6bd5004d8abc234771f4d3b751,4,2,0,14,71.81
0cb590bea953414fb11bd59e7e0e83e4,3,2,0,3,14.03
fc8591f42cb94ec8a8dcb11e044110ad,6,5,0,4,1043.5
ec4742b26ec449178118de4712d8e700,5,4,1,14,51.65
ce48403181d144fbb0582c988ec30c20,5,4,0,1,5.17
033756f300064eb09ec5feccdd41f6e9,3,1,1,4,63.22
d27d7ba16ddc4f8ca7ef13b535fd1b12,6,5,1,2,19.58
e057086e59ac47d5bd33e9ecbf540dbd,3,3,1,21,94.3
1314a442ecc34596ad12d1cd39a92ae8,5,2,0,3,22.36
5d2cd586012f4efd9d43830de2fa8fe3,5,3,0,8,160.84
321440b101d645068a15d8485439b9ec,3,1,0,5,52.91
d5e7e17c8c8f407ba3d62bd1824b2905,3,3,1,12,37.64
6647fc6b18c44c6d9dd6d9228bb0dc5c,5,4,2,24,84.63
dab35af7ce43464aad00c84fe621ee1b,6,4,1,2,14.64
6617e70a5f40472ab044c6e591587950,6,3,1,19,370.73
897029909995434a909acc9393987a6b,3,2,1,13,259.86
15d7a5f06cce4aa98c8f152538d68712,6,4,4,16,314.85
e78b00ca07534bfaa1fa0762e7bc2113,5,4,0,8,156.5
4da92648d5444309ab4b5ff7a6027f86,3,1,1,23,133.12
74ccfb935dd34880af5397bf58660de4,3,2,0,3,14.63
1c9fb8de40044d47ba7fdefc8b544792,6,4,0,4,51.19
373b204908b24219a39fde5428afd485,3,3,0,3,30.6
572bc129b73142edacd45bbf0192caf0,3,2,1,16,58.54
ac0db6ab0ee740f484bb7a48e722f82b,6,4,1,4,67.3
5963bb73e48b4406abc4364bcd888fc7,4,2,0,4,42.31
9188666de08d4693876122ee774980a9,4,2,1,6,54.9
c536193c319041c8b5acf74223640a0e,3,3,1,2,25.5
2265851a370d4c618576908d86498451,3,2,0,18,56.04
63081341e7ee4142ab4d7c154aa8e59b,6,3,1,13,227.17
3ce014aca0d24436a30da7343b9f3b4b,5,5,2,24,116.43
56ccf835903c4ad9975bfebd038cbdc5,3,3,1,5,112.29
933ac04b8050492ab3b4369ebb203885,6,4,2,14,55.66
656e6af2960e4da29b4d0a7fd2fcb930,3,2,1,19,
0b426742fbb94bc7a4f13f7279ba7bc3,5,4,1,5,89.34
c21a6e96133f4037a3802ffded68207c,6,3,1,4,51.56
4f3617353f154b4cb3d4b108805efc30,6,6,1,16,68.68
af8288c9e838475f81be6b8a14e60d9e,5,3,3,17,301.76
f33d0d7e5a804ccfb6253db33b315e76,5,4,1,8,181.19
573e36dbc11d4404b6d2bcac33ec5575,5,4,1,3,14.99
2e83e67bb8e64418995a794c32524264,3,2,0,3,16.07
7e9893c604dc4178b22304f84759cc55,4,2,0,9,162.78
8652dbc68762467caba2748fe4fc0e36,3,2,2,19,435.93
ca98f8ddddc54808a91958d2e524bb92,6,3,2,9,1077.93
b564c4a82db84619b8a0ce42302159dd,4,4,1,20,116.01
7211d38d3fb8425d810b77fa984f89cb,6,5,0,2,13.3
a43e3508599e44f1a4e2b63aa878696c,5,3,0,2,17.68
25484186c13a499794be39d51a97109b,6,5,1,1,6.0
3bfca8f46266449faed02ea46d318a44,5,3,1,16,84.73
a8bfff57fa0d4d53b33042983f52b2c2,4,3,1,18,445.97
71d8eb1c4f394afea17da4c9e3a39271,6,4,1,14,89.42
aafacd87d6c54d5195d05c000840d143,5,3,0,6,67.63
b8ae3ddf27c14b669548d87ad9ba1f7e,3,1,1,5,115.18
3a24551caf794f26b816b1789aec84ee,3,3,1,4,23.52
37d579dcfbab43c1b1de0817445f4371,4,3,1,16,86.1
39380711e48c496592bf4fffc0fc0f06,5,5,1,4,27.93
eef84421d0da4befb9012304014ec332,4,4,2,4,37.05
ac152030fc0d46cf848be7f67d4894d4,6,5,2,16,65.77
05577aa6ab954be2907a36d4c8dfa866,6,5,4,7,156.23
2650cf62a9424955b42cfa1ad892928f,3,2,0,5,57.57
c0294913d5bf4c4b89984406a8e4d24d,6,4,1,3,20.16
e22dbb46b05b4f699d89f2ce774a923d,3,2,0,4,59.25
db28a14de7a4430bba90aec786558c54,6,3,0,3,48.81
c958b66a5e3749488b6e415306316ebf,6,4,0,4,17.0
ebb8cc46991e49a39d9fb1e8b2069f60,3,2,1,12,45.7
726a5d87aa4b4af798daa710da2ee1db,3,1,1,9,172.2
07c4ab2ffc12453d9e8c09497400dc46,6,3,1,5,84.13
fb244b4ed3284a3b80d0c8232bcc4544,6,4,2,13,250.28
03419d9347db4700b303079cecacd1e1,5,5,0,2,30.42
2cd298129c8645649c19e5f0752b65b0,5,4,3,7,102.62
6dd21dc8f1b246fc9ec596005f983f55,6,4,4,11,227.33
b4db1caa821f41f4ad37b4b96f669b77,5,4,0,3,14.33
1f1fb239dce740b3bcd821f37cda2d43,3,2,0,3,28.44
9617498886d7432aaf62de973b437a30,5,2,0,7,150.52
e1a7cb332943404fa483da4f9796f571,3,1,0,19,100.47
e93addd239324e7a848729296ec480b1,5,5,2,15,271.05
227509a8c27d4860a67caff0ceb635fd,5,4,0,5,50.84
05e7df1463eb43baa50fba1b84f61264,5,4,2,5,96.97
23cae8e9ee4642879f80f8fe10b94ebe,3,2,1,3,25.83
8a161d2e68944b08960ed3be788ea1fb,3,2,1,10,223.24
95fa3d3e7d7d4669a1761055da6fc458,5,4,1,2,10.17
3156f5b5544f4851ad27e0d8200bbfd7,6,3,0,4,42.79
a3b05851a5a6469eac20b14c8a7ffb33,5,5,0,25,80.03
8d462749936b45d68c2f37254fa8f957,5,5,1,16,97.16
1009de8464a54955a132a6881e3a6473,5,2,1,19,127.62
a634ab75520c42979d59d477417e6328,5,5,1,5,77.3
a16ee472b45041ec975cc9ccf662dd48,6,5,0,4,21.64
2a41bce6bb054fdd85b6990b18ca9e9c,3,1,0,5,67.03
66483b370a124f2da65d980fd31d019a,4,4,3,8,132.96
4007b402a45a46db803437d08be64ee4,6,3,0,6,50.35
07c6d7aee22649ce849b68886471a330,4,2,1,23,127.57
c86e89b43cbc4b0289e389f5eef4b9f9,5,3,2,14,73.76
718e35a0573b4229a9deb2a1237a89ce,6,4,1,16,85.24
241aa0e741d0432aa7696cc35cd406de,6,4,1,25,89.4
6af9f8bb1e6540b294e216d99c0d2283,4,3,1,5,77.76
